index_code,con_code,in_date,out_date,is_new,industry_name,level,ts_code,name,list_date,delist_date
801120.SI,600882.SH,20170703,,Y,食品饮料,L1,600882.SH,妙可蓝多,19951206,
801120.SI,002956.SZ,20190626,,Y,食品饮料,L1,002956.SZ,西麦食品,20190619,
801120.SI,300783.SZ,20190903,,Y,食品饮料,L1,300783.SZ,三只松鼠,20190712,
801120.SI,603536.SH,20170620,,Y,食品饮料,L1,603536.SH,惠发食品,20170613,
801120.SI,603156.SH,20180226,,Y,食品饮料,L1,603156.SH,养元饮品,20180212,
801210.SI,600555.SH,20180716,,Y,休闲服务,L1,600555.SH,海航创新,20010328,
801210.SI,600965.SH,20190708,,Y,休闲服务,L1,600965.SH,福成股份,20040713,
801210.SI,002059.SZ,20130701,,Y,休闲服务,L1,002059.SZ,云南旅游,20060810,
801210.SI,600706.SH,20130701,,Y,休闲服务,L1,600706.SH,曲江文旅,19960516,
801210.SI,600138.SH,19971203,,Y,休闲服务,L1,600138.SH,中青旅,19971203,
801210.SI,000888.SZ,19971021,,Y,休闲服务,L1,000888.SZ,峨眉山A,19971021,
801210.SI,600754.SH,19961011,,Y,休闲服务,L1,600754.SH,锦江酒店,19961011,
801210.SI,000524.SZ,19931118,,Y,休闲服务,L1,000524.SZ,岭南控股,19931118,
801210.SI,600054.SH,20050701,,Y,休闲服务,L1,600054.SH,黄山旅游,19970506,
801210.SI,600749.SH,19961015,,Y,休闲服务,L1,600749.SH,西藏旅游,19961015,
801210.SI,002707.SZ,20140207,,Y,休闲服务,L1,002707.SZ,众信旅游,20140123,
801210.SI,300144.SZ,20101217,,Y,休闲服务,L1,300144.SZ,宋城演艺,20101209,
801210.SI,600358.SH,20000922,,Y,休闲服务,L1,600358.SH,国旅联合,20000922,
801210.SI,000610.SZ,19960926,,Y,休闲服务,L1,000610.SZ,西安旅游,19960926,
801210.SI,600593.SH,20020711,,Y,休闲服务,L1,600593.SH,大连圣亚,20020711,
801210.SI,000613.SZ,19970128,,Y,休闲服务,L1,000613.SZ,大东海A,19970128,
801210.SI,600258.SH,20050701,,Y,休闲服务,L1,600258.SH,首旅酒店,20000601,
801210.SI,300178.SZ,20121008,,Y,休闲服务,L1,300178.SZ,腾邦国际,20110215,
801210.SI,000721.SZ,19970430,,Y,休闲服务,L1,000721.SZ,西安饮食,19970430,
801210.SI,002159.SZ,20070827,,Y,休闲服务,L1,002159.SZ,三特索道,20070817,
801210.SI,601007.SH,20070416,,Y,休闲服务,L1,601007.SH,金陵饭店,20070406,
801210.SI,002186.SZ,20071128,,Y,休闲服务,L1,002186.SZ,全聚德,20071120,
801210.SI,000428.SZ,19960808,,Y,休闲服务,L1,000428.SZ,华天酒店,19960808,
801210.SI,002033.SZ,20040825,,Y,休闲服务,L1,002033.SZ,丽江旅游,20040825,
801210.SI,000978.SZ,20000518,,Y,休闲服务,L1,000978.SZ,桂林旅游,20000518,
801210.SI,601888.SH,20091023,,Y,休闲服务,L1,601888.SH,中国国旅,20091015,
801210.SI,002306.SZ,20091119,,Y,休闲服务,L1,002306.SZ,ST云网,20091111,
801210.SI,000430.SZ,19960829,,Y,休闲服务,L1,000430.SZ,张家界,19960829,
801210.SI,603199.SH,20150402,,Y,休闲服务,L1,603199.SH,九华旅游,20150326,
801210.SI,603099.SH,20140829,,Y,休闲服务,L1,603099.SH,长白山,20140822,
801210.SI,000796.SZ,20160701,,Y,休闲服务,L1,000796.SZ,凯撒旅业,19970703,
801210.SI,300662.SZ,20170615,,Y,休闲服务,L1,300662.SZ,科锐国际,20170608,
801210.SI,603136.SH,20171011,,Y,休闲服务,L1,603136.SH,天目湖,20170927,
801150.SI,002898.SZ,20170919,,Y,医药生物,L1,002898.SZ,赛隆药业,20170912,
801150.SI,300630.SZ,20170406,,Y,医药生物,L1,300630.SZ,普利制药,20170328,
801150.SI,300642.SZ,20170428,,Y,医药生物,L1,300642.SZ,透景生命,20170421,
801150.SI,603139.SH,20170428,,Y,医药生物,L1,603139.SH,康惠制药,20170421,
801150.SI,000710.SZ,20180716,,Y,医药生物,L1,000710.SZ,贝瑞基因,19970422,
801150.SI,002173.SZ,20180716,,Y,医药生物,L1,002173.SZ,创新医疗,20070925,
801150.SI,300143.SZ,20180716,,Y,医药生物,L1,300143.SZ,盈康生命,20101209,
801150.SI,002923.SZ,20180112,,Y,医药生物,L1,002923.SZ,润都股份,20180105,
801150.SI,000516.SZ,20190516,,Y,医药生物,L1,000516.SZ,国际医学,19930809,
801150.SI,300149.SZ,20190516,,Y,医药生物,L1,300149.SZ,量子生物,20101222,
801150.SI,603259.SH,20180515,,Y,医药生物,L1,603259.SH,药明康德,20180508,
801150.SI,300677.SZ,20170728,,Y,医药生物,L1,300677.SZ,英科医疗,20170721,
801150.SI,300434.SZ,20180716,,Y,医药生物,L1,300434.SZ,金石亚药,20150424,
801150.SI,002435.SZ,20180716,,Y,医药生物,L1,002435.SZ,长江健康,20100618,
801150.SI,600896.SH,20170703,,Y,医药生物,L1,600896.SH,览海投资,19960503,
801150.SI,002102.SZ,20171227,,Y,医药生物,L1,002102.SZ,ST冠福,20061229,
801150.SI,300702.SZ,20170926,,Y,医药生物,L1,300702.SZ,天宇股份,20170919,
801150.SI,603676.SH,20170728,,Y,医药生物,L1,603676.SH,卫信康,20170721,
801150.SI,603707.SH,20170726,,Y,医药生物,L1,603707.SH,健友股份,20170719,
801150.SI,300753.SZ,20181220,,Y,医药生物,L1,300753.SZ,爱朋医疗,20181213,
801150.SI,603882.SH,20170915,,Y,医药生物,L1,603882.SH,金域医学,20170908,
801150.SI,300725.SZ,20171117,,Y,医药生物,L1,300725.SZ,药石科技,20171110,
801150.SI,603127.SH,20170901,,Y,医药生物,L1,603127.SH,昭衍新药,20170825,
801150.SI,002907.SZ,20171027,,Y,医药生物,L1,002907.SZ,华森制药,20171020,
801150.SI,603301.SH,20180419,,Y,医药生物,L1,603301.SH,振德医疗,20180412,
801150.SI,603351.SH,20190213,,Y,医药生物,L1,603351.SH,威尔药业,20190130,
801150.SI,002382.SZ,20190122,,Y,医药生物,L1,002382.SZ,蓝帆医疗,20100402,
801150.SI,300760.SZ,20181023,,Y,医药生物,L1,300760.SZ,迈瑞医疗,20181016,
801150.SI,002932.SZ,20180717,,Y,医药生物,L1,002932.SZ,明德生物,20180710,
801150.SI,603367.SH,20171013,,Y,医药生物,L1,603367.SH,辰欣药业,20170929,
801150.SI,300705.SZ,20171017,,Y,医药生物,L1,300705.SZ,九典制药,20171010,
801150.SI,002940.SZ,20181030,,Y,医药生物,L1,002940.SZ,昂利康,20181023,
801150.SI,002950.SZ,20190318,,Y,医药生物,L1,002950.SZ,奥美医疗,20190311,
801150.SI,002864.SZ,20171123,,Y,医药生物,L1,002864.SZ,盘龙药业,20171116,
801150.SI,300723.SZ,20171123,,Y,医药生物,L1,300723.SZ,一品红,20171116,
801150.SI,603233.SH,20170807,,Y,医药生物,L1,603233.SH,大参林,20170731,
801150.SI,603880.SH,20170814,,Y,医药生物,L1,603880.SH,南卫股份,20170807,
801150.SI,000813.SZ,20180905,,Y,医药生物,L1,000813.SZ,德展健康,19980519,
801150.SI,000504.SZ,20190708,,Y,医药生物,L1,000504.SZ,*ST生物,19921208,
801150.SI,000509.SZ,20190708,,Y,医药生物,L1,000509.SZ,华塑控股,19930507,
801150.SI,000931.SZ,20190708,,Y,医药生物,L1,000931.SZ,中关村,19990712,
801150.SI,000950.SZ,20190708,,Y,医药生物,L1,000950.SZ,重药控股,19990916,
801150.SI,600079.SH,19970606,,Y,医药生物,L1,600079.SH,人福医药,19970606,
801150.SI,002001.SZ,20040625,,Y,医药生物,L1,002001.SZ,新和成,20040625,
801150.SI,300298.SZ,20120326,,Y,医药生物,L1,300298.SZ,三诺生物,20120319,
801150.SI,300294.SZ,20120315,,Y,医药生物,L1,300294.SZ,博雅生物,20120308,
801150.SI,300347.SZ,20120824,,Y,医药生物,L1,300347.SZ,泰格医药,20120817,
801150.SI,600422.SH,20130718,,Y,医药生物,L1,600422.SH,昆药集团,20001206,
801150.SI,000756.SZ,19970806,,Y,医药生物,L1,000756.SZ,新华制药,19970806,
801150.SI,600867.SH,19940824,,Y,医药生物,L1,600867.SH,通化东宝,19940824,
801150.SI,002693.SZ,20120815,,Y,医药生物,L1,002693.SZ,双成药业,20120808,
801150.SI,000963.SZ,20000127,,Y,医药生物,L1,000963.SZ,华东医药,20000127,
801150.SI,600062.SH,19970522,,Y,医药生物,L1,600062.SH,华润双鹤,19970522,
801150.SI,600521.SH,20030304,,Y,医药生物,L1,600521.SH,华海药业,20030304,
801150.SI,600488.SH,20010618,,Y,医药生物,L1,600488.SH,天药股份,20010618,
801150.SI,300267.SZ,20111011,,Y,医药生物,L1,300267.SZ,尔康制药,20110927,
801150.SI,600285.SH,20001018,,Y,医药生物,L1,600285.SH,羚锐制药,20001018,
801150.SI,000919.SZ,19991118,,Y,医药生物,L1,000919.SZ,金陵药业,19991118,
801150.SI,600513.SH,20030319,,Y,医药生物,L1,600513.SH,联环药业,20030319,
801150.SI,002022.SZ,20040721,,Y,医药生物,L1,002022.SZ,科华生物,20040721,
801150.SI,600085.SH,19970625,,Y,医药生物,L1,600085.SH,同仁堂,19970625,
801150.SI,600535.SH,20020823,,Y,医药生物,L1,600535.SH,天士力,20020823,
801150.SI,600332.SH,20010206,,Y,医药生物,L1,600332.SH,白云山,20010206,
801150.SI,600196.SH,19980807,,Y,医药生物,L1,600196.SH,复星医药,19980807,
801150.SI,600530.SH,20010702,,Y,医药生物,L1,600530.SH,交大昂立,20010702,
801150.SI,600750.SH,19960923,,Y,医药生物,L1,600750.SH,江中药业,19960923,
801150.SI,600479.SH,20040312,,Y,医药生物,L1,600479.SH,千金药业,20040312,
801150.SI,000403.SZ,20130218,,Y,医药生物,L1,000403.SZ,双林生物,19960628,
801150.SI,000028.SZ,20060508,,Y,医药生物,L1,000028.SZ,国药一致,19930809,
801150.SI,600129.SH,19971118,,Y,医药生物,L1,600129.SH,太极集团,19971118,
801150.SI,300273.SZ,20111102,,Y,医药生物,L1,300273.SZ,和佳股份,20111026,
801150.SI,600529.SH,20020603,,Y,医药生物,L1,600529.SH,山东药玻,20020603,
801150.SI,600055.SH,19970519,,Y,医药生物,L1,600055.SH,万东医疗,19970519,
801150.SI,600161.SH,19980616,,Y,医药生物,L1,600161.SH,天坛生物,19980616,
801150.SI,000411.SZ,20111010,,Y,医药生物,L1,000411.SZ,英特集团,19960716,
801150.SI,000518.SZ,20111010,,Y,医药生物,L1,000518.SZ,四环生物,19930908,
801150.SI,000915.SZ,20111010,,Y,医药生物,L1,000915.SZ,山大华特,19990609,
801150.SI,000989.SZ,20000628,,Y,医药生物,L1,000989.SZ,九芝堂,20000628,
801150.SI,300289.SZ,20120223,,Y,医药生物,L1,300289.SZ,利德曼,20120216,
801150.SI,000566.SZ,19940525,,Y,医药生物,L1,000566.SZ,海南海药,19940525,
801150.SI,600420.SH,20040616,,Y,医药生物,L1,600420.SH,现代制药,20040616,
801150.SI,600436.SH,20030616,,Y,医药生物,L1,600436.SH,片仔癀,20030616,
801150.SI,300318.SZ,20120530,,Y,医药生物,L1,300318.SZ,博晖创新,20120523,
801150.SI,002030.SZ,20040809,,Y,医药生物,L1,002030.SZ,达安基因,20040809,
801150.SI,002020.SZ,20040715,,Y,医药生物,L1,002020.SZ,京新药业,20040715,
801150.SI,000952.SZ,19991112,,Y,医药生物,L1,000952.SZ,广济药业,19991112,
801150.SI,000790.SZ,19980327,,Y,医药生物,L1,000790.SZ,泰合健康,19980327,
801150.SI,600789.SH,19970226,,Y,医药生物,L1,600789.SH,鲁抗医药,19970226,
801150.SI,300357.SZ,20140128,,Y,医药生物,L1,300357.SZ,我武生物,20140121,
801150.SI,300358.SZ,20140128,,Y,医药生物,L1,300358.SZ,楚天科技,20140121,
801150.SI,600713.SH,19960701,,Y,医药生物,L1,600713.SH,南京医药,19960701,
801150.SI,600222.SH,19991105,,Y,医药生物,L1,600222.SH,太龙药业,19991105,
801150.SI,600796.SH,19970408,,Y,医药生物,L1,600796.SH,钱江生化,19970408,
801150.SI,002038.SZ,20040909,,Y,医药生物,L1,002038.SZ,双鹭药业,20040909,
801150.SI,600080.SH,19970612,,Y,医药生物,L1,600080.SH,金花股份,19970612,
801150.SI,000153.SZ,20000920,,Y,医药生物,L1,000153.SZ,丰原药业,20000920,
801150.SI,600976.SH,20060509,,Y,医药生物,L1,600976.SH,健民集团,20040419,
801150.SI,600812.SH,19940114,,Y,医药生物,L1,600812.SH,华北制药,19940114,
801150.SI,300326.SZ,20120620,,Y,医药生物,L1,300326.SZ,凯利泰,20120613,
801150.SI,300233.SZ,20110629,,Y,医药生物,L1,300233.SZ,金城医药,20110622,
801150.SI,000590.SZ,19960119,,Y,医药生物,L1,000590.SZ,启迪古汉,19960119,
801150.SI,000766.SZ,19970430,,Y,医药生物,L1,000766.SZ,通化金马,19970430,
801150.SI,600833.SH,19940224,,Y,医药生物,L1,600833.SH,第一医药,19940224,
801150.SI,600216.SH,19991021,,Y,医药生物,L1,600216.SH,浙江医药,19991021,
801150.SI,000705.SZ,19970410,,Y,医药生物,L1,000705.SZ,浙江震元,19970410,
801150.SI,002653.SZ,20120131,,Y,医药生物,L1,002653.SZ,海思科,20120117,
801150.SI,600276.SH,20001018,,Y,医药生物,L1,600276.SH,恒瑞医药,20001018,
801150.SI,600771.SH,19961105,,Y,医药生物,L1,600771.SH,广誉远,19961105,
801150.SI,600572.SH,20040412,,Y,医药生物,L1,600572.SH,康恩贝,20040412,
801150.SI,600329.SH,20010606,,Y,医药生物,L1,600329.SH,中新药业,20010606,
801150.SI,600993.SH,20040517,,Y,医药生物,L1,600993.SH,马应龙,20040517,
801150.SI,000513.SZ,19931028,,Y,医药生物,L1,000513.SZ,丽珠集团,19931028,
801150.SI,000423.SZ,19960729,,Y,医药生物,L1,000423.SZ,东阿阿胶,19960729,
801150.SI,600557.SH,20020918,,Y,医药生物,L1,600557.SH,康缘药业,20020918,
801150.SI,002166.SZ,20070921,,Y,医药生物,L1,002166.SZ,莱茵生物,20070913,
801150.SI,600252.SH,20070703,,Y,医药生物,L1,600252.SH,中恒集团,20001130,
801150.SI,600763.SH,20070703,,Y,医药生物,L1,600763.SH,通策医疗,19961030,
801150.SI,600781.SH,20070703,,Y,医药生物,L1,600781.SH,ST辅仁,19961218,
801150.SI,600829.SH,20070703,,Y,医药生物,L1,600829.SH,人民同泰,19940224,
801150.SI,600613.SH,19920820,,Y,医药生物,L1,600613.SH,神奇制药,19920820,
801150.SI,600645.SH,20010903,,Y,医药生物,L1,600645.SH,中源协和,19930504,
801150.SI,600380.SH,20010608,,Y,医药生物,L1,600380.SH,健康元,20010608,
801150.SI,002099.SZ,20070108,,Y,医药生物,L1,002099.SZ,海翔药业,20061226,
801150.SI,600511.SH,20021127,,Y,医药生物,L1,600511.SH,国药股份,20021127,
801150.SI,600587.SH,20020927,,Y,医药生物,L1,600587.SH,新华医疗,20020927,
801150.SI,002252.SZ,20080701,,Y,医药生物,L1,002252.SZ,上海莱士,20080623,
801150.SI,300142.SZ,20101122,,Y,医药生物,L1,300142.SZ,沃森生物,20101112,
801150.SI,002007.SZ,20040625,,Y,医药生物,L1,002007.SZ,华兰生物,20040625,
801150.SI,300147.SZ,20101223,,Y,医药生物,L1,300147.SZ,香雪制药,20101215,
801150.SI,002118.SZ,20070312,,Y,医药生物,L1,002118.SZ,紫鑫药业,20070302,
801150.SI,000078.SZ,19981218,,Y,医药生物,L1,000078.SZ,海王生物,19981218,
801150.SI,600351.SH,20020926,,Y,医药生物,L1,600351.SH,亚宝药业,20020926,
801150.SI,002262.SZ,20080731,,Y,医药生物,L1,002262.SZ,恩华药业,20080723,
801150.SI,600594.SH,20040323,,Y,医药生物,L1,600594.SH,益佰制药,20040323,
801150.SI,300204.SZ,20110427,,Y,医药生物,L1,300204.SZ,舒泰神,20110415,
801150.SI,600518.SH,20010319,,Y,医药生物,L1,600518.SH,ST康美,20010319,
801150.SI,002198.SZ,20071226,,Y,医药生物,L1,002198.SZ,嘉应制药,20071218,
801150.SI,002107.SZ,20070201,,Y,医药生物,L1,002107.SZ,沃华医药,20070124,
801150.SI,002644.SZ,20111229,,Y,医药生物,L1,002644.SZ,佛慈制药,20111222,
801150.SI,002219.SZ,20080314,,Y,医药生物,L1,002219.SZ,恒康医疗,20080306,
801150.SI,000661.SZ,19961218,,Y,医药生物,L1,000661.SZ,长春高新,19961218,
801150.SI,002675.SZ,20120601,,Y,医药生物,L1,002675.SZ,东诚药业,20120525,
801150.SI,000650.SZ,20070711,,Y,医药生物,L1,000650.SZ,仁和药业,19961210,
801150.SI,000788.SZ,19970616,,Y,医药生物,L1,000788.SZ,北大医药,19970616,
801150.SI,002275.SZ,20090720,,Y,医药生物,L1,002275.SZ,桂林三金,20090710,
801150.SI,002287.SZ,20090907,,Y,医药生物,L1,002287.SZ,奇正藏药,20090828,
801150.SI,002294.SZ,20090918,,Y,医药生物,L1,002294.SZ,信立泰,20090910,
801150.SI,000999.SZ,20000309,,Y,医药生物,L1,000999.SZ,华润三九,20000309,
801150.SI,600664.SH,19930629,,Y,医药生物,L1,600664.SH,哈药股份,19930629,
801150.SI,000004.SZ,20090602,,Y,医药生物,L1,000004.SZ,国农科技,19910114,
801150.SI,000597.SZ,19960523,,Y,医药生物,L1,000597.SZ,东北制药,19960523,
801150.SI,000538.SZ,19931215,,Y,医药生物,L1,000538.SZ,云南白药,19931215,
801150.SI,002390.SZ,20100426,,Y,医药生物,L1,002390.SZ,信邦制药,20100416,
801150.SI,600211.SH,19990721,,Y,医药生物,L1,600211.SH,西藏药业,19990721,
801150.SI,002223.SZ,20080428,,Y,医药生物,L1,002223.SZ,鱼跃医疗,20080418,
801150.SI,300003.SZ,20091109,,Y,医药生物,L1,300003.SZ,乐普医疗,20091030,
801150.SI,300006.SZ,20091109,,Y,医药生物,L1,300006.SZ,莱美药业,20091030,
801150.SI,300009.SZ,20091109,,Y,医药生物,L1,300009.SZ,安科生物,20091030,
801150.SI,300015.SZ,20091109,,Y,医药生物,L1,300015.SZ,爱尔眼科,20091030,
801150.SI,300016.SZ,20091109,,Y,医药生物,L1,300016.SZ,北陆药业,20091030,
801150.SI,300026.SZ,20091109,,Y,医药生物,L1,300026.SZ,红日药业,20091030,
801150.SI,002393.SZ,20100504,,Y,医药生物,L1,002393.SZ,力生制药,20100423,
801150.SI,002432.SZ,20100623,,Y,医药生物,L1,002432.SZ,九安医疗,20100610,
801150.SI,600671.SH,19930823,,Y,医药生物,L1,600671.SH,天目药业,19930823,
801150.SI,002626.SZ,20111104,,Y,医药生物,L1,002626.SZ,金达威,20111028,
801150.SI,002019.SZ,20070703,,Y,医药生物,L1,002019.SZ,亿帆医药,20040713,
801150.SI,002349.SZ,20100211,,Y,医药生物,L1,002349.SZ,精华制药,20100203,
801150.SI,601607.SH,19940324,,Y,医药生物,L1,601607.SH,上海医药,19940324,
801150.SI,002365.SZ,20100315,,Y,医药生物,L1,002365.SZ,永安药业,20100305,
801150.SI,002332.SZ,20100120,,Y,医药生物,L1,002332.SZ,仙琚制药,20100112,
801150.SI,300049.SZ,20100128,,Y,医药生物,L1,300049.SZ,福瑞股份,20100120,
801150.SI,300039.SZ,20100118,,Y,医药生物,L1,300039.SZ,上海凯宝,20100108,
801150.SI,002317.SZ,20091221,,Y,医药生物,L1,002317.SZ,众生药业,20091211,
801150.SI,002370.SZ,20100324,,Y,医药生物,L1,002370.SZ,亚太药业,20100316,
801150.SI,002603.SZ,20110804,,Y,医药生物,L1,002603.SZ,以岭药业,20110728,
801150.SI,300030.SZ,20100105,,Y,医药生物,L1,300030.SZ,阳普医疗,20091225,
801150.SI,600267.SH,20000725,,Y,医药生物,L1,600267.SH,海正药业,20000725,
801150.SI,300314.SZ,20120515,,Y,医药生物,L1,300314.SZ,戴维医疗,20120508,
801150.SI,300206.SZ,20110428,,Y,医药生物,L1,300206.SZ,理邦仪器,20110421,
801150.SI,300122.SZ,20101013,,Y,医药生物,L1,300122.SZ,智飞生物,20100928,
801150.SI,002551.SZ,20110307,,Y,医药生物,L1,002551.SZ,尚荣医疗,20110225,
801150.SI,002433.SZ,20100628,,Y,医药生物,L1,002433.SZ,太安堂,20100618,
801150.SI,002412.SZ,20100602,,Y,医药生物,L1,002412.SZ,汉森制药,20100525,
801150.SI,600998.SH,20101110,,Y,医药生物,L1,600998.SH,九州通,20101102,
801150.SI,300158.SZ,20110117,,Y,医药生物,L1,300158.SZ,振东制药,20110107,
801150.SI,300110.SZ,20100902,,Y,医药生物,L1,300110.SZ,华仁药业,20100825,
801150.SI,300194.SZ,20110330,,Y,医药生物,L1,300194.SZ,福安药业,20110322,
801150.SI,300181.SZ,20110302,,Y,医药生物,L1,300181.SZ,佐力药业,20110222,
801150.SI,002566.SZ,20110328,,Y,医药生物,L1,002566.SZ,益盛药业,20110318,
801150.SI,002550.SZ,20110228,,Y,医药生物,L1,002550.SZ,千红制药,20110218,
801150.SI,002437.SZ,20100701,,Y,医药生物,L1,002437.SZ,誉衡药业,20100623,
801150.SI,002422.SZ,20100611,,Y,医药生物,L1,002422.SZ,科伦药业,20100603,
801150.SI,002424.SZ,20100611,,Y,医药生物,L1,002424.SZ,贵州百灵,20100603,
801150.SI,300199.SZ,20110415,,Y,医药生物,L1,300199.SZ,翰宇药业,20110407,
801150.SI,002399.SZ,20100514,,Y,医药生物,L1,002399.SZ,海普瑞,20100506,
801150.SI,300381.SZ,20140211,,Y,医药生物,L1,300381.SZ,溢多利,20140128,
801150.SI,002462.SZ,20100826,,Y,医药生物,L1,002462.SZ,嘉事堂,20100818,
801150.SI,300086.SZ,20100603,,Y,医药生物,L1,300086.SZ,康芝药业,20100526,
801150.SI,300238.SZ,20110713,,Y,医药生物,L1,300238.SZ,冠昊生物,20110706,
801150.SI,300239.SZ,20110713,,Y,医药生物,L1,300239.SZ,东宝生物,20110706,
801150.SI,300244.SZ,20110726,,Y,医药生物,L1,300244.SZ,迪安诊断,20110719,
801150.SI,300246.SZ,20110726,,Y,医药生物,L1,300246.SZ,宝莱特,20110719,
801150.SI,300363.SZ,20140212,,Y,医药生物,L1,300363.SZ,博腾股份,20140129,
801150.SI,300254.SZ,20110826,,Y,医药生物,L1,300254.SZ,仟源医药,20110819,
801150.SI,300255.SZ,20110826,,Y,医药生物,L1,300255.SZ,常山药业,20110819,
801150.SI,603368.SH,20141211,,Y,医药生物,L1,603368.SH,柳药股份,20141204,
801150.SI,603309.SH,20150309,,Y,医药生物,L1,603309.SH,维力医疗,20150302,
801150.SI,300404.SZ,20150504,,Y,医药生物,L1,300404.SZ,博济医药,20150424,
801150.SI,603567.SH,20150504,,Y,医药生物,L1,603567.SH,珍宝岛,20150424,
801150.SI,000739.SZ,20140929,,Y,医药生物,L1,000739.SZ,普洛药业,19970509,
801150.SI,603998.SH,20141212,,Y,医药生物,L1,603998.SH,方盛制药,20141205,
801150.SI,603883.SH,20150430,,Y,医药生物,L1,603883.SH,老百姓,20150423,
801150.SI,002589.SZ,20110617,,Y,医药生物,L1,002589.SZ,瑞康医药,20110610,
801150.SI,002750.SZ,20150331,,Y,医药生物,L1,002750.SZ,龙津药业,20150324,
801150.SI,002727.SZ,20140709,,Y,医药生物,L1,002727.SZ,一心堂,20140702,
801150.SI,603168.SH,20140709,,Y,医药生物,L1,603168.SH,莎普爱思,20140702,
801150.SI,300401.SZ,20141016,,Y,医药生物,L1,300401.SZ,花园生物,20141009,
801150.SI,002737.SZ,20150108,,Y,医药生物,L1,002737.SZ,葵花药业,20141230,
801150.SI,603222.SH,20150303,,Y,医药生物,L1,603222.SH,济民制药,20150217,
801150.SI,603939.SH,20150303,,Y,医药生物,L1,603939.SH,益丰药房,20150217,
801150.SI,002728.SZ,20140807,,Y,医药生物,L1,002728.SZ,特一药业,20140731,
801150.SI,300436.SZ,20150429,,Y,医药生物,L1,300436.SZ,广生堂,20150422,
801150.SI,300439.SZ,20150429,,Y,医药生物,L1,300439.SZ,美康生物,20150422,
801150.SI,603456.SH,20141017,,Y,医药生物,L1,603456.SH,九洲药业,20141010,
801150.SI,300406.SZ,20141106,,Y,医药生物,L1,300406.SZ,九强生物,20141030,
801150.SI,300396.SZ,20140917,,Y,医药生物,L1,300396.SZ,迪瑞医疗,20140910,
801150.SI,000623.SZ,20140702,,Y,医药生物,L1,000623.SZ,吉林敖东,19961028,
801150.SI,600056.SH,20140702,,Y,医药生物,L1,600056.SH,中国医药,19970515,
